CR|ATM|SUCURSAL |DIVISION|ZONA|CAS_1|CAS_2|CAS_3|CAS_4|PIEZAS_CAS_1|PIEZAS_CAS_2|PIEZAS_CAS_3|PIEZAS_CAS_4|MINIMO
3475|5635|PARQUE INDUSTRIAL NAUCALPAN|METRO NORTE|TOREO 1|200|200|500|500|1002|522|804|690|779000
3475|3538|PARQUE INDUSTRIAL NAUCALPAN|METRO NORTE|TOREO 1|20|100|200|500|451|511|648|222|369000
3475|D129|PARQUE INDUSTRIAL NAUCALPAN|METRO NORTE|TOREO 1|20|100|200|500|706|1058|1345|511|513000
3475|D130|PARQUE INDUSTRIAL NAUCALPAN|METRO NORTE|TOREO 1|20|100|200|500|406|1436|1475|955|512000
3475|D131|PARQUE INDUSTRIAL NAUCALPAN|METRO NORTE|TOREO 1|20|100|200|500|601|502|375|378|369000
3476|9117|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|100|200|200|500|491|1447|256|1302|450000
3476|9221|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|100|200|200|500|1170|1164|341|1367|450000
3476|9446|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|50|100|200|500|1590|773|546|599|383000
3476|A241|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|100|200|200|500|790|1245|839|966|450000
3476|A263|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|100|200|200|500|526|848|230|658|450000
3476|5941|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|20|100|200|500|859|725|742|280|510000
3476|9700|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|20|100|200|500|1656|652|764|159|515000
3476|D150|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|20|100|200|500|1393|995|1024|798|510000
3476|D151|D.F. TLALPAN HUIPULCO|METRO SUR|COAPA 1|20|100|200|500|1463|1218|1212|1020|510000
3478|2702|INGUARAN|METRO NORTE|GAM 1|100|200|500|500|591|818|809|251|627000
3478|2761|INGUARAN|METRO NORTE|GAM 1|100|200|500|500|907|579|858|397|627000
3478|2770|INGUARAN|METRO NORTE|GAM 1|100|200|500|500|512|838|691|391|627000
3478|2773|INGUARAN|METRO NORTE|GAM 1|100|200|500|500|174|262|10|174|627000
3478|B159|INGUARAN|METRO NORTE|GAM 1|100|200|500|500|1059|981|822|1797|585000
3478|B160|INGUARAN|METRO NORTE|GAM 1|100|200|500|500|978|1015|1151|1783|639000
3478|B161|INGUARAN|METRO NORTE|GAM 1|200|200|500|500|1097|932|17|553|627000
3478|3005|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|567|854|840|1214|518000
3478|8675|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|707|1328|1188|1699|369000
3478|9680|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|418|496|616|538|419000
3478|9692|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|564|549|508|534|419000
3478|B477|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|608|513|854|947|369000
3478|D439|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|427|899|1171|1129|369000
3478|D440|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|771|794|550|636|369000
3478|D441|INGUARAN|METRO NORTE|GAM 1|20|100|200|500|361|639|731|637|371000
3482|5864|DIANA|METRO SUR|CONDESA 1|100|200|500|500|1037|1069|1305|599|585000
3482|7934|DIANA|METRO SUR|CONDESA 1|100|200|500|500|666|575|774|122|585000
3482|7935|DIANA|METRO SUR|CONDESA 1|100|200|500|500|638|301|340|193|585000
3482|5813|DIANA|METRO SUR|CONDESA 1|20|100|200|500|455|368|530|718|510000
3482|5929|DIANA|METRO SUR|CONDESA 1|20|100|200|500|404|462|435|523|510000
3482|6008|DIANA|METRO SUR|CONDESA 1|20|100|200|500|400|436|457|807|510000
3482|8206|DIANA|METRO SUR|CONDESA 1|20|100|200|500|475|608|814|546|510000
3482|8423|DIANA|METRO SUR|CONDESA 1|20|100|200|500|457|483|582|692|510000
3484|C230|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|100|200|200|500|635|0|1212|5|450000
3484|C231|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|100|200|200|500|1087|521|1800|0|450000
3484|C232|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|100|200|200|500|881|2|1756|0|450000
3484|2841|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|20|100|200|500|1170|861|927|167|510000
3484|2843|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|20|100|200|500|1137|982|1007|477|510000
3484|4147|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|20|100|200|500|785|674|689|335|510000
3484|C285|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|20|100|200|500|714|674|674|504|510000
3484|E038|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|20|100|200|500|1411|1265|1280|731|510000
3484|E039|D.F. NAPOLES SANTA CATALINA|METRO SUR|DEL VALLE 2|20|100|200|500|947|876|872|610|510000
3486|1544|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|100|200|500|500|513|435|0|151|585000
3486|3121|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|100|200|500|500|1140|1493|989|1637|585000
3486|3123|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|100|200|500|500|1181|1220|1216|1614|585000
3486|3124|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|100|200|500|500|640|605|0|1516|585000
3486|2736|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|20|100|200|500|957|964|1017|848|513000
3486|5942|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|20|100|200|500|549|658|590|349|510000
3486|6089|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|20|100|200|500|981|733|750|887|510000
3486|6090|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|20|100|200|500|1148|1102|1064|795|510000
3486|9702|D.F. CANAL DE MIRAMONTES|METRO SUR|COYOACAN 3|20|100|200|500|960|623|815|189|510000
3487|3707|AUCHAN SATELITE|METRO NORTE|SATELITE 1|100|200|500|500|660|619|193|200|585000
3487|3708|AUCHAN SATELITE|METRO NORTE|SATELITE 1|100|200|500|500|685|654|75|200|585000
3487|3953|AUCHAN SATELITE|METRO NORTE|SATELITE 1|20|100|200|500|1752|1494|1555|1337|510000
3487|5881|AUCHAN SATELITE|METRO NORTE|SATELITE 1|20|100|200|500|1273|1227|1196|1209|510000
3494|1779|VALLEJO CUITLAHUAC|METRO NORTE|VALLEJO 2|100|200|200|500|1221|755|215|927|525000
3494|8427|VALLEJO CUITLAHUAC|METRO NORTE|VALLEJO 2|100|200|200|500|702|0|475|0|450000
3494|8428|VALLEJO CUITLAHUAC|METRO NORTE|VALLEJO 2|100|200|200|500|1257|1588|1584|1155|639000
3494|8830|VALLEJO CUITLAHUAC|METRO NORTE|VALLEJO 2|100|200|200|500|1042|662|124|788|501000
3494|2979|VALLEJO CUITLAHUAC|METRO NORTE|VALLEJO 2|20|100|200|500|1045|473|684|544|510000
3494|8911|VALLEJO CUITLAHUAC|METRO NORTE|VALLEJO 2|20|100|200|500|804|1296|766|865|513000
3494|9902|VALLEJO CUITLAHUAC|METRO NORTE|VALLEJO 2|20|100|200|500|805|601|1230|228|512000
3497|7686|SAN JUAN DE ARAGON|METRO NORTE|GAM 1|100|200|500|500|0|0|0|0|585000
3497|7687|SAN JUAN DE ARAGON|METRO NORTE|GAM 1|100|200|500|500|0|0|0|0|585000
3497|7688|SAN JUAN DE ARAGON|METRO NORTE|GAM 1|100|200|500|500|0|0|0|0|585000
3497|3492|SAN JUAN DE ARAGON|METRO NORTE|GAM 1|20|100|200|500|0|0|0|0|369000
3497|4499|SAN JUAN DE ARAGON|METRO NORTE|GAM 1|20|100|200|500|0|0|0|0|372000
3497|6098|SAN JUAN DE ARAGON|METRO NORTE|GAM 1|20|100|200|500|0|0|0|0|518000
3497|6099|SAN JUAN DE ARAGON|METRO NORTE|GAM 1|20|100|200|500|0|0|0|0|518000
3500|3229|PLAZA SATELITE|METRO NORTE|SATELITE 1|100|200|500|500|567|528|179|146|585000
3500|3230|PLAZA SATELITE|METRO NORTE|SATELITE 1|100|200|500|500|263|65|466|94|585000
3500|3231|PLAZA SATELITE|METRO NORTE|SATELITE 1|100|200|500|500|864|911|33|38|585000
3500|3232|PLAZA SATELITE|METRO NORTE|SATELITE 1|100|200|500|500|1318|1357|971|1000|585000
3500|3233|PLAZA SATELITE|METRO NORTE|SATELITE 1|100|200|500|500|909|906|118|556|585000
3500|3234|PLAZA SATELITE|METRO NORTE|SATELITE 1|50|100|200|500|555|905|1130|253|513000
3500|3743|PLAZA SATELITE|METRO NORTE|SATELITE 1|50|100|200|500|1014|996|1316|1098|512000
3500|3972|PLAZA SATELITE|METRO NORTE|SATELITE 1|20|100|200|500|1323|618|567|468|510000
3500|3973|PLAZA SATELITE|METRO NORTE|SATELITE 1|20|100|200|500|1283|541|569|236|510000
3500|3974|PLAZA SATELITE|METRO NORTE|SATELITE 1|20|100|200|500|1442|537|542|303|510000
3504|A360|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|100|200|200|500|872|1298|202|1942|450000
3504|A361|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|100|200|200|500|854|1362|200|1572|450000
3504|A362|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|100|200|200|500|510|1225|243|1568|461000
3504|A363|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|100|200|200|500|913|1127|211|1368|450000
3504|A364|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|100|200|200|500|1375|814|127|1639|483000
3504|D079|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|20|100|200|500|944|680|638|1170|512000
3504|D080|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|20|100|200|500|942|564|648|1555|510000
3504|D081|SAN CRISTOBAL VIA MORELOS|METRO NORTE|ECATEPEC 1|20|100|200|500|682|552|579|713|510000
3506|A207|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|863|983|803|889|626000
3506|A232|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|1499|1844|872|1419|450000
3506|B012|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|1590|1830|700|1547|450000
3506|B013|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|1310|1592|230|1249|450000
3506|B014|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|1392|1462|663|1691|450000
3506|B015|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|999|1230|604|1446|450000
3506|B016|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|1386|1395|715|1446|450000
3506|B017|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|1447|896|978|1288|450000
3506|B018|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|100|200|200|500|617|17|637|4|450000
3506|3050|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|20|100|200|500|834|711|933|487|510000
3506|E207|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|20|100|200|500|1002|597|709|916|510000
3506|E208|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|20|100|200|500|731|938|993|665|510000
3506|E209|D.F. TULYEHUALCO|METRO SUR|IZTAPALAPA 3|20|100|200|500|964|499|621|795|510000
3507|5332|D.F. CENTRO COMERCIAL SAN JERO|METRO SUR|SAN ANGEL 3|50|100|200|500|1276|1611|1370|760|396000
3507|7676|D.F. CENTRO COMERCIAL SAN JERO|METRO SUR|SAN ANGEL 3|100|200|500|500|1228|1215|769|1200|585000
3507|7677|D.F. CENTRO COMERCIAL SAN JERO|METRO SUR|SAN ANGEL 3|100|200|500|500|1221|1204|737|1200|585000
3507|2704|D.F. CENTRO COMERCIAL SAN JERO|METRO SUR|SAN ANGEL 3|20|100|200|500|1040|980|1002|514|510000
3507|5412|D.F. CENTRO COMERCIAL SAN JERO|METRO SUR|SAN ANGEL 3|20|100|200|500|1357|1250|1235|620|510000
3507|5428|D.F. CENTRO COMERCIAL SAN JERO|METRO SUR|SAN ANGEL 3|20|100|200|500|1573|1322|1285|326|510000
3507|A380|D.F. CENTRO COMERCIAL SAN JERO|METRO SUR|SAN ANGEL 3|20|100|200|500|982|918|899|572|510000
3512|B874|IZCALLI|METRO NORTE|CUAUTITLAN 1|100|200|500|500|1430|1371|158|2287|783000
3512|B875|IZCALLI|METRO NORTE|CUAUTITLAN 1|100|200|500|500|1432|1391|800|1596|690000
3512|B876|IZCALLI|METRO NORTE|CUAUTITLAN 1|200|200|500|500|1020|816|1056|1600|644000
3512|B877|IZCALLI|METRO NORTE|CUAUTITLAN 1|200|200|500|500|575|1066|1472|1387|660000
3512|5301|IZCALLI|METRO NORTE|CUAUTITLAN 1|20|100|200|500|886|698|875|728|510000
3512|5330|IZCALLI|METRO NORTE|CUAUTITLAN 1|20|100|200|500|1060|651|842|157|516000
3512|5413|IZCALLI|METRO NORTE|CUAUTITLAN 1|20|100|200|500|793|834|731|889|510000
3512|5811|IZCALLI|METRO NORTE|CUAUTITLAN 1|20|100|200|500|1447|869|586|994|516000
3512|9288|IZCALLI|METRO NORTE|CUAUTITLAN 1|20|100|200|500|930|733|730|899|515000
3516|4979|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|908|894|599|200|585000
3516|B163|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|1468|1463|1710|858|585000
3516|B165|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|1576|1581|1104|1698|585000
3516|B166|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|1060|1049|1445|200|585000
3516|B167|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|1410|1403|936|1505|585000
3516|B168|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|1000|997|1108|370|585000
3516|B169|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|1603|1600|768|2141|585000
3516|B170|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|100|200|500|500|1344|1335|1810|467|585000
3516|0969|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|1869|1082|983|819|510000
3516|7632|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|1286|366|457|456|513000
3516|D442|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|1320|624|548|81|513000
3516|D443|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|965|521|529|1070|510000
3516|D444|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|999|138|413|453|515000
3516|D445|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|697|834|584|821|510000
3516|D446|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|1009|387|382|303|515000
3516|D447|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|1340|513|657|1533|510000
3516|D448|PLAZA ARAGON PRINCIPAL|METRO NORTE|ECATEPEC 1|20|100|200|500|561|217|817|146|516000
3517|3405|D.F. PERISUR JARDINES|METRO SUR|SAN ANGEL 2|100|200|500|500|1368|1711|466|1351|585000
3517|3406|D.F. PERISUR JARDINES|METRO SUR|SAN ANGEL 2|100|200|500|500|968|1469|1231|841|585000
3517|3949|D.F. PERISUR JARDINES|METRO SUR|SAN ANGEL 2|20|100|200|500|791|1160|1289|873|518000
3518|1360|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|100|200|500|500|1383|1195|1235|432|585000
3518|1382|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|100|200|500|500|1380|1542|1202|1644|585000
3518|A161|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|200|200|500|500|984|1326|1006|507|648000
3518|A162|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|100|200|500|500|1431|1690|935|420|680000
3518|A163|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|100|200|500|500|993|1070|678|339|585000
3518|A164|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|100|200|500|500|1618|1360|1272|429|585000
3518|5533|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|20|100|200|500|753|594|691|1335|513000
3518|D025|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|20|100|200|500|441|405|421|468|369000
3518|D026|TEPOTZOTLAN|METRO NORTE|CUAUTITLAN 3|20|100|200|500|528|171|375|725|369000
3519|8248|SAN JUAN TEOTIHUACAN|METRO NORTE|TULTITLAN 3|200|200|500|500|795|949|710|417|768000
3519|8251|SAN JUAN TEOTIHUACAN|METRO NORTE|TULTITLAN 3|200|200|500|500|717|59|214|1318|630000
3519|8253|SAN JUAN TEOTIHUACAN|METRO NORTE|TULTITLAN 3|200|200|500|500|1725|1726|1333|1800|630000
3519|8256|SAN JUAN TEOTIHUACAN|METRO NORTE|TULTITLAN 3|100|200|500|500|805|814|0|970|587000
3519|8577|SAN JUAN TEOTIHUACAN|METRO NORTE|TULTITLAN 3|20|100|200|500|1609|1343|1211|781|513000
3519|8593|SAN JUAN TEOTIHUACAN|METRO NORTE|TULTITLAN 3|20|100|200|500|1724|1466|1146|808|513000
3519|9290|SAN JUAN TEOTIHUACAN|METRO NORTE|TULTITLAN 3|20|100|500|0|1744|998|975|0|519000
3520|0611|CHIMALHUACAN|METRO SUR|NEZA 2|200|200|500|500|718|708|662|1062|630000
3520|0612|CHIMALHUACAN|METRO SUR|NEZA 2|200|200|500|500|752|817|531|929|695000
3520|0613|CHIMALHUACAN|METRO SUR|NEZA 2|200|200|500|500|742|879|149|1112|707000
3520|7960|CHIMALHUACAN|METRO SUR|NEZA 2|20|100|200|500|578|1026|1121|926|383000
3520|D238|CHIMALHUACAN|METRO SUR|NEZA 2|20|100|200|500|625|980|1072|1376|369000
3520|D239|CHIMALHUACAN|METRO SUR|NEZA 2|20|100|200|500|450|960|1296|1209|513000
3520|D240|CHIMALHUACAN|METRO SUR|NEZA 2|20|100|200|500|706|662|1074|1538|513000
3521|5763|TECAMAC PRINCIPAL|METRO NORTE|TULTITLAN 3|100|200|200|500|1167|1172|1800|446|729000
